columna_pca,componente,correlacion_columna_score
parentesco_desc__madre_padre,PC50,-0.05170395619740681
parentesco_desc__madre_padre,PC51,-0.047419862953501764
parentesco_desc__madre_padre,PC52,0.0006882339061128016
parentesco_desc__madre_padre,PC53,0.0019910663646949944
parentesco_desc__madre_padre,PC54,-0.016532457055693856
parentesco_desc__madre_padre,PC55,-0.016631014073509868
parentesco_desc__madre_padre,PC56,0.00011008191868439344
parentesco_desc__madre_padre,PC57,-0.013693356724430224
parentesco_desc__madre_padre,PC58,-0.004420919033939351
parentesco_desc__madre_padre,PC59,-0.007294312467503188
parentesco_desc__madre_padre,PC60,-0.004177712987450103
parentesco_desc__madre_padre,PC61,-0.005779260940917743
parentesco_desc__madre_padre,PC62,1.570816423291835e-07
parentesco_desc__madre_padre,PC63,-0.004047742678458075
parentesco_desc__madre_padre,PC64,2.8348786768405945e-06
parentesco_desc__madre_padre,PC65,-3.972359052444156e-06
parentesco_desc__madre_padre,PC66,-6.317207986788658e-06
parentesco_desc__madre_padre,PC67,-2.9309191472863816e-16
parentesco_desc__madre_padre,PC68,-1.0705350704915344e-16
parentesco_desc__madre_padre,PC69,-1.9470700713691344e-17
parentesco_desc__madre_padre,PC70,-2.6378139245674357e-16
parentesco_desc__madre_padre,PC71,2.365734268490768e-16
parentesco_desc__madre_padre,PC72,-1.2876862814093373e-16
parentesco_desc__madre_padre,PC73,-4.4542059459568765e-17
parentesco_desc__madre_padre,PC74,2.172130125178353e-16
parentesco_desc__madre_padre,PC75,9.407655748730252e-17
parentesco_desc__madre_padre,PC76,4.678209688983835e-16
parentesco_desc__madre_padre,PC77,-3.447504709041422e-17
parentesco_desc__medio_a_hermano_a,PC1,0.0003669191881347769
parentesco_desc__medio_a_hermano_a,PC2,0.0030521324860463645
parentesco_desc__medio_a_hermano_a,PC3,-0.0036032734885518497
parentesco_desc__medio_a_hermano_a,PC4,0.0005812432301004395
parentesco_desc__medio_a_hermano_a,PC5,-0.003548196639623142
parentesco_desc__medio_a_hermano_a,PC6,-0.005915557661948806
parentesco_desc__medio_a_hermano_a,PC7,-0.0012378259620437649
parentesco_desc__medio_a_hermano_a,PC8,0.00168774464514016
parentesco_desc__medio_a_hermano_a,PC9,0.0010208939586844607
parentesco_desc__medio_a_hermano_a,PC10,-0.002792710944084123
parentesco_desc__medio_a_hermano_a,PC11,-0.0036367466388258773
parentesco_desc__medio_a_hermano_a,PC12,-0.0025210054135899806
parentesco_desc__medio_a_hermano_a,PC13,-0.0030339803739685626
parentesco_desc__medio_a_hermano_a,PC14,0.0005084149308870818
parentesco_desc__medio_a_hermano_a,PC15,0.005018086902822991
parentesco_desc__medio_a_hermano_a,PC16,0.00023198091564429504
parentesco_desc__medio_a_hermano_a,PC17,-0.000861985327533857
parentesco_desc__medio_a_hermano_a,PC18,-0.0012059125774463786
parentesco_desc__medio_a_hermano_a,PC19,0.0007421608397496713
parentesco_desc__medio_a_hermano_a,PC20,-0.004330559734327025
parentesco_desc__medio_a_hermano_a,PC21,-0.0007726741617539894
parentesco_desc__medio_a_hermano_a,PC22,-0.0011518889873922118
parentesco_desc__medio_a_hermano_a,PC23,-0.0052421337599066475
parentesco_desc__medio_a_hermano_a,PC24,-0.0045897207052871015
parentesco_desc__medio_a_hermano_a,PC25,-0.0018965903310824326
parentesco_desc__medio_a_hermano_a,PC26,-0.008338105014718846
parentesco_desc__medio_a_hermano_a,PC27,-0.0020299374336265664
parentesco_desc__medio_a_hermano_a,PC28,0.006122739110003533
parentesco_desc__medio_a_hermano_a,PC29,-0.0026408317673775428
parentesco_desc__medio_a_hermano_a,PC30,0.0006434786952331525
parentesco_desc__medio_a_hermano_a,PC31,-0.0002953558634857363
parentesco_desc__medio_a_hermano_a,PC32,0.0038595326509889795
parentesco_desc__medio_a_hermano_a,PC33,-0.0020068638151033475
parentesco_desc__medio_a_hermano_a,PC34,-0.00040777280294570893
parentesco_desc__medio_a_hermano_a,PC35,0.004251141784679935
parentesco_desc__medio_a_hermano_a,PC36,-0.0033146428544314206
parentesco_desc__medio_a_hermano_a,PC37,0.0020181841410882276
parentesco_desc__medio_a_hermano_a,PC38,-0.0018433242865420751
parentesco_desc__medio_a_hermano_a,PC39,-0.004249416382334199
parentesco_desc__medio_a_hermano_a,PC40,0.003219046294462397
parentesco_desc__medio_a_hermano_a,PC41,0.003548502282411121
parentesco_desc__medio_a_hermano_a,PC42,0.002771461155590799
parentesco_desc__medio_a_hermano_a,PC43,0.0004746740116028871
parentesco_desc__medio_a_hermano_a,PC44,-0.0005551961494550871
parentesco_desc__medio_a_hermano_a,PC45,0.002291460745150078
parentesco_desc__medio_a_hermano_a,PC46,-0.00037051009356720905
parentesco_desc__medio_a_hermano_a,PC47,0.0027706759843313432
parentesco_desc__medio_a_hermano_a,PC48,-0.0012165143585275951
parentesco_desc__medio_a_hermano_a,PC49,0.006111528779401812
parentesco_desc__medio_a_hermano_a,PC50,0.004046557069383335
parentesco_desc__medio_a_hermano_a,PC51,0.013324018640529706
parentesco_desc__medio_a_hermano_a,PC52,0.00018365302341564053
parentesco_desc__medio_a_hermano_a,PC53,-0.0008944564312185737
parentesco_desc__medio_a_hermano_a,PC54,0.007434384672871885
parentesco_desc__medio_a_hermano_a,PC55,0.015328251937736972
parentesco_desc__medio_a_hermano_a,PC56,-0.0001242119299496288
parentesco_desc__medio_a_hermano_a,PC57,0.01886707205941328
parentesco_desc__medio_a_hermano_a,PC58,0.006624824820307807
parentesco_desc__medio_a_hermano_a,PC59,0.014463767553570232
parentesco_desc__medio_a_hermano_a,PC60,0.009378285350056628
parentesco_desc__medio_a_hermano_a,PC61,0.049528474975189495
parentesco_desc__medio_a_hermano_a,PC62,2.905173498009836e-06
parentesco_desc__medio_a_hermano_a,PC63,0.49785272379545736
parentesco_desc__medio_a_hermano_a,PC64,-0.596119057742318
parentesco_desc__medio_a_hermano_a,PC65,-0.15542198440746627
parentesco_desc__medio_a_hermano_a,PC66,-0.607046053011757
parentesco_desc__medio_a_hermano_a,PC67,-6.912723180138646e-15
parentesco_desc__medio_a_hermano_a,PC68,-2.661872803955101e-15
parentesco_desc__medio_a_hermano_a,PC69,-2.5413373543095936e-16
parentesco_desc__medio_a_hermano_a,PC70,1.7589979100031716e-16
parentesco_desc__medio_a_hermano_a,PC71,4.755184165885099e-15
parentesco_desc__medio_a_hermano_a,PC72,-5.715373150688382e-16
parentesco_desc__medio_a_hermano_a,PC73,1.121821845976643e-15
parentesco_desc__medio_a_hermano_a,PC74,4.729020579934098e-15
parentesco_desc__medio_a_hermano_a,PC75,1.5866735311108776e-15
parentesco_desc__medio_a_hermano_a,PC76,8.193558971454758e-15
parentesco_desc__medio_a_hermano_a,PC77,-1.4145837547029232e-15
parentesco_desc__nieto_a,PC1,0.05291393239168444
parentesco_desc__nieto_a,PC2,-0.0576618772246815
parentesco_desc__nieto_a,PC3,0.02780669193457935
parentesco_desc__nieto_a,PC4,0.20570289777855
parentesco_desc__nieto_a,PC5,-0.13054976086695105
parentesco_desc__nieto_a,PC6,-0.04307338356540863
parentesco_desc__nieto_a,PC7,-0.028958020478615773
parentesco_desc__nieto_a,PC8,-0.005584241631183845
parentesco_desc__nieto_a,PC9,0.06794043058358512
parentesco_desc__nieto_a,PC10,0.03682475507375979
parentesco_desc__nieto_a,PC11,-0.0015943880972532235
parentesco_desc__nieto_a,PC12,-0.01448088332990215
parentesco_desc__nieto_a,PC13,-0.00451130011871561
parentesco_desc__nieto_a,PC14,0.020741690958618633
parentesco_desc__nieto_a,PC15,-0.000713004701958611
parentesco_desc__nieto_a,PC16,-0.009627983951176497
parentesco_desc__nieto_a,PC17,-0.001325785706252488
parentesco_desc__nieto_a,PC18,0.01785283517209792
parentesco_desc__nieto_a,PC19,0.038593476163829764
parentesco_desc__nieto_a,PC20,0.02419476586850689
parentesco_desc__nieto_a,PC21,-0.049296557403974706
parentesco_desc__nieto_a,PC22,-0.1616679031368149
parentesco_desc__nieto_a,PC23,-0.21768321991650588
parentesco_desc__nieto_a,PC24,0.019743899752306993
parentesco_desc__nieto_a,PC25,0.1101640934460948
parentesco_desc__nieto_a,PC26,-0.0759247882248027
parentesco_desc__nieto_a,PC27,0.05723188448838876
parentesco_desc__nieto_a,PC28,-0.10950532103742767
parentesco_desc__nieto_a,PC29,-0.16855975771919346
parentesco_desc__nieto_a,PC30,0.005199631318536405
parentesco_desc__nieto_a,PC31,-0.028039720161065287
parentesco_desc__nieto_a,PC32,0.0041104260897146154
parentesco_desc__nieto_a,PC33,-0.023012863902958113
parentesco_desc__nieto_a,PC34,0.01624203030867365
parentesco_desc__nieto_a,PC35,-0.1110603783703785
parentesco_desc__nieto_a,PC36,-0.5339924747787893
parentesco_desc__nieto_a,PC37,-0.3849123395249911
parentesco_desc__nieto_a,PC38,-0.50801263642856
parentesco_desc__nieto_a,PC39,0.08286366950409965
parentesco_desc__nieto_a,PC40,-0.22747111972833414
parentesco_desc__nieto_a,PC41,-0.10966483835075737
parentesco_desc__nieto_a,PC42,-0.052776889596307316
parentesco_desc__nieto_a,PC43,-0.010158404046037161
parentesco_desc__nieto_a,PC44,-7.982061724044229e-05
parentesco_desc__nieto_a,PC45,-0.050559333874503856
parentesco_desc__nieto_a,PC46,-0.0022275193006338627
parentesco_desc__nieto_a,PC47,-0.021625527759385588
parentesco_desc__nieto_a,PC48,-0.0052134795977456716
parentesco_desc__nieto_a,PC49,-0.035051284829780184
parentesco_desc__nieto_a,PC50,-0.014793210363479295
parentesco_desc__nieto_a,PC51,-0.020586944579946337
parentesco_desc__nieto_a,PC52,-0.00027676527364492724
parentesco_desc__nieto_a,PC53,0.0009456764646700847
parentesco_desc__nieto_a,PC54,-0.0072827671235055486
parentesco_desc__nieto_a,PC55,-0.007621389276148567
parentesco_desc__nieto_a,PC56,-6.509534490935238e-05
parentesco_desc__nieto_a,PC57,-0.006492561798425003
parentesco_desc__nieto_a,PC58,-0.0019290144081948273
parentesco_desc__nieto_a,PC59,-0.003183781662848118
parentesco_desc__nieto_a,PC60,-0.001752776489504271
parentesco_desc__nieto_a,PC61,-0.0027107548505461887
parentesco_desc__nieto_a,PC62,-4.05141948593836e-06
parentesco_desc__nieto_a,PC63,-0.0019162385600244684
parentesco_desc__nieto_a,PC64,5.070893317434575e-07
parentesco_desc__nieto_a,PC65,1.0996066465656082e-06
parentesco_desc__nieto_a,PC66,-9.24283262950971e-06
parentesco_desc__nieto_a,PC67,3.9171537776158103e-16
parentesco_desc__nieto_a,PC68,1.0288756105234314e-16
parentesco_desc__nieto_a,PC69,-3.785397048045595e-18
parentesco_desc__nieto_a,PC70,5.366518712054583e-17
parentesco_desc__nieto_a,PC71,-2.5118865631338053e-16
parentesco_desc__nieto_a,PC72,7.716001303700498e-17
parentesco_desc__nieto_a,PC73,2.3045486189509395e-16
parentesco_desc__nieto_a,PC74,-2.1237746848015432e-16
parentesco_desc__nieto_a,PC75,-4.708398570423824e-17
parentesco_desc__nieto_a,PC76,-4.62407656330777e-16
parentesco_desc__nieto_a,PC77,1.7095838755492744e-16
parentesco_desc__no_tiene_parentesco,PC1,0.00793289935518769
parentesco_desc__no_tiene_parentesco,PC2,0.003194994859782284
parentesco_desc__no_tiene_parentesco,PC3,-0.03317090194788895
parentesco_desc__no_tiene_parentesco,PC4,0.03750016753808171
parentesco_desc__no_tiene_parentesco,PC5,-0.015193404203483455
parentesco_desc__no_tiene_parentesco,PC6,-0.00017463102812538127
parentesco_desc__no_tiene_parentesco,PC7,-0.004143968868532096
parentesco_desc__no_tiene_parentesco,PC8,-0.0022991789574656096
parentesco_desc__no_tiene_parentesco,PC9,0.01160645755503472
parentesco_desc__no_tiene_parentesco,PC10,-0.012451559200297065
parentesco_desc__no_tiene_parentesco,PC11,0.0019351976539308587
parentesco_desc__no_tiene_parentesco,PC12,-0.01274354975086785
parentesco_desc__no_tiene_parentesco,PC13,-0.0054590688145340575
parentesco_desc__no_tiene_parentesco,PC14,-0.009741576927788343
parentesco_desc__no_tiene_parentesco,PC15,-0.013720200723582458
parentesco_desc__no_tiene_parentesco,PC16,-0.001534947053509333
parentesco_desc__no_tiene_parentesco,PC17,-0.0009718604036006781
parentesco_desc__no_tiene_parentesco,PC18,0.0009207360006935514
parentesco_desc__no_tiene_parentesco,PC19,-0.022001574643383214
parentesco_desc__no_tiene_parentesco,PC20,-0.0071195328642072175
parentesco_desc__no_tiene_parentesco,PC21,-0.009982918283745144
parentesco_desc__no_tiene_parentesco,PC22,-0.03865392361439638
parentesco_desc__no_tiene_parentesco,PC23,-0.03629842773627808
parentesco_desc__no_tiene_parentesco,PC24,0.002822275411936082
parentesco_desc__no_tiene_parentesco,PC25,0.01773757395878494
parentesco_desc__no_tiene_parentesco,PC26,-0.00456663330355958
parentesco_desc__no_tiene_parentesco,PC27,0.013393417725286396
parentesco_desc__no_tiene_parentesco,PC28,-0.00960953407315345
parentesco_desc__no_tiene_parentesco,PC29,-0.05897186063129141
parentesco_desc__no_tiene_parentesco,PC30,0.003184589494128622
parentesco_desc__no_tiene_parentesco,PC31,-0.020699068168659476
parentesco_desc__no_tiene_parentesco,PC32,0.09145825570719632
parentesco_desc__no_tiene_parentesco,PC33,-0.0011899148635400986
parentesco_desc__no_tiene_parentesco,PC34,-0.014931761719986232
parentesco_desc__no_tiene_parentesco,PC35,0.03553035866175116
parentesco_desc__no_tiene_parentesco,PC36,-0.11351074047053057
parentesco_desc__no_tiene_parentesco,PC37,0.02368032216719304
parentesco_desc__no_tiene_parentesco,PC38,-0.02932826973581014
parentesco_desc__no_tiene_parentesco,PC39,-0.16743235530106243
parentesco_desc__no_tiene_parentesco,PC40,0.23601841526712852
parentesco_desc__no_tiene_parentesco,PC41,0.7598505220168631
parentesco_desc__no_tiene_parentesco,PC42,-0.5005001103761807
parentesco_desc__no_tiene_parentesco,PC43,-0.07825434491000653
parentesco_desc__no_tiene_parentesco,PC44,0.030939156165828784
parentesco_desc__no_tiene_parentesco,PC45,-0.16330722422314545
parentesco_desc__no_tiene_parentesco,PC46,0.012072446622900768
parentesco_desc__no_tiene_parentesco,PC47,-0.098703505769882
parentesco_desc__no_tiene_parentesco,PC48,0.00211817116360846
parentesco_desc__no_tiene_parentesco,PC49,-0.07402942158557066
parentesco_desc__no_tiene_parentesco,PC50,-0.03558333112146384
parentesco_desc__no_tiene_parentesco,PC51,-0.04012412409912461
parentesco_desc__no_tiene_parentesco,PC52,-0.00031596637775461154
parentesco_desc__no_tiene_parentesco,PC53,0.0012346330165560239
parentesco_desc__no_tiene_parentesco,PC54,-0.014051831246015861
parentesco_desc__no_tiene_parentesco,PC55,-0.014337414893451021
parentesco_desc__no_tiene_parentesco,PC56,0.0002363937108169092
parentesco_desc__no_tiene_parentesco,PC57,-0.012020172486535276
parentesco_desc__no_tiene_parentesco,PC58,-0.0036619493525934543
parentesco_desc__no_tiene_parentesco,PC59,-0.006091822846433297
parentesco_desc__no_tiene_parentesco,PC60,-0.003434080796874516
parentesco_desc__no_tiene_parentesco,PC61,-0.004985014156846711
parentesco_desc__no_tiene_parentesco,PC62,-5.124696045270955e-07
parentesco_desc__no_tiene_parentesco,PC63,-0.003509255878122903
parentesco_desc__no_tiene_parentesco,PC64,1.080242350081972e-06
parentesco_desc__no_tiene_parentesco,PC65,-3.749550820965503e-07
parentesco_desc__no_tiene_parentesco,PC66,-1.2928361010614498e-05
parentesco_desc__no_tiene_parentesco,PC67,5.2573624109613945e-17
parentesco_desc__no_tiene_parentesco,PC68,8.572584388301622e-17
parentesco_desc__no_tiene_parentesco,PC69,4.6947175387611047e-17
parentesco_desc__no_tiene_parentesco,PC70,3.5064496465042645e-17
parentesco_desc__no_tiene_parentesco,PC71,-3.0923775693444164e-17
parentesco_desc__no_tiene_parentesco,PC72,-1.3616594510833051e-16
parentesco_desc__no_tiene_parentesco,PC73,-5.057474299133247e-17
parentesco_desc__no_tiene_parentesco,PC74,1.908063182683796e-17
parentesco_desc__no_tiene_parentesco,PC75,-9.711331846360334e-18
parentesco_desc__no_tiene_parentesco,PC76,8.599042706176979e-17
parentesco_desc__no_tiene_parentesco,PC77,-3.893308665269372e-17
parentesco_desc__nuera_yerno,PC1,0.15795814962405305
parentesco_desc__nuera_yerno,PC2,-0.04356720245543362
parentesco_desc__nuera_yerno,PC3,0.06934183926766548
parentesco_desc__nuera_yerno,PC4,0.11316840954426832
parentesco_desc__nuera_yerno,PC5,-0.0229985681607887
parentesco_desc__nuera_yerno,PC6,-0.014312258716169845
parentesco_desc__nuera_yerno,PC7,-0.0012697657144224146
parentesco_desc__nuera_yerno,PC8,0.01351797445453717
parentesco_desc__nuera_yerno,PC9,-0.001581922108019548
parentesco_desc__nuera_yerno,PC10,0.005685997729999988
parentesco_desc__nuera_yerno,PC11,0.05664244190199675
parentesco_desc__nuera_yerno,PC12,0.020385793154824937
parentesco_desc__nuera_yerno,PC13,0.00038396980253159105
parentesco_desc__nuera_yerno,PC14,0.01283828296070154
parentesco_desc__nuera_yerno,PC15,-0.005573560264550067
parentesco_desc__nuera_yerno,PC16,0.016476885410227862
parentesco_desc__nuera_yerno,PC17,-0.024958043838392785
parentesco_desc__nuera_yerno,PC18,0.02132691108601035
parentesco_desc__nuera_yerno,PC19,-0.014749475028654825
parentesco_desc__nuera_yerno,PC20,-0.009541810226520845
parentesco_desc__nuera_yerno,PC21,-0.05060703221456526
parentesco_desc__nuera_yerno,PC22,-0.11871479386911389
parentesco_desc__nuera_yerno,PC23,-0.1548901279531397
parentesco_desc__nuera_yerno,PC24,0.022924447362905474
parentesco_desc__nuera_yerno,PC25,0.08666551993951452
parentesco_desc__nuera_yerno,PC26,-0.06522774707214092
parentesco_desc__nuera_yerno,PC27,0.03219018384415518
parentesco_desc__nuera_yerno,PC28,-0.1411240629128423
parentesco_desc__nuera_yerno,PC29,-0.4336763052726677
parentesco_desc__nuera_yerno,PC30,0.013115707135815028
parentesco_desc__nuera_yerno,PC31,-0.13609984580645418
parentesco_desc__nuera_yerno,PC32,0.6004645548868931
parentesco_desc__nuera_yerno,PC33,0.0554694641801427
parentesco_desc__nuera_yerno,PC34,-0.037183231538116576
parentesco_desc__nuera_yerno,PC35,0.07046610134541847
parentesco_desc__nuera_yerno,PC36,0.5252213580729983
parentesco_desc__nuera_yerno,PC37,-0.015538129639400442
parentesco_desc__nuera_yerno,PC38,-0.03275226606622517
parentesco_desc__nuera_yerno,PC39,0.059252181024026435
parentesco_desc__nuera_yerno,PC40,-0.10807910741579996
parentesco_desc__nuera_yerno,PC41,-0.058183512265486695
parentesco_desc__nuera_yerno,PC42,-0.0280201219843033
parentesco_desc__nuera_yerno,PC43,-0.004517388111010541
parentesco_desc__nuera_yerno,PC44,0.0011520048304292096
parentesco_desc__nuera_yerno,PC45,-0.024490466512474017
parentesco_desc__nuera_yerno,PC46,-0.0006443979213377216
parentesco_desc__nuera_yerno,PC47,-0.01794402259013844
parentesco_desc__nuera_yerno,PC48,-0.0016316010899071452
parentesco_desc__nuera_yerno,PC49,-0.022581944361484533
parentesco_desc__nuera_yerno,PC50,-0.011498217654992359
parentesco_desc__nuera_yerno,PC51,-0.015344325017324018
parentesco_desc__nuera_yerno,PC52,-7.993285799800712e-05
parentesco_desc__nuera_yerno,PC53,0.0006565243149342215
parentesco_desc__nuera_yerno,PC54,-0.005508619966851433
parentesco_desc__nuera_yerno,PC55,-0.005786065565216754
parentesco_desc__nuera_yerno,PC56,-7.363775734731553e-05
parentesco_desc__nuera_yerno,PC57,-0.004923124942274361
parentesco_desc__nuera_yerno,PC58,-0.0014950459164768057
parentesco_desc__nuera_yerno,PC59,-0.00248404596594893
parentesco_desc__nuera_yerno,PC60,-0.0013977024258009882
parentesco_desc__nuera_yerno,PC61,-0.002079825127941285
parentesco_desc__nuera_yerno,PC62,-2.293548930868175e-06
parentesco_desc__nuera_yerno,PC63,-0.0014692176994859213
parentesco_desc__nuera_yerno,PC64,8.89716338033073e-07
parentesco_desc__nuera_yerno,PC65,3.439933029311525e-07
parentesco_desc__nuera_yerno,PC66,-5.6888597061179155e-06
parentesco_desc__nuera_yerno,PC67,2.5665106956811926e-16
parentesco_desc__nuera_yerno,PC68,1.061820098244749e-16
parentesco_desc__nuera_yerno,PC69,-2.844319603534346e-16
parentesco_desc__nuera_yerno,PC70,-1.397284623368003e-17
parentesco_desc__nuera_yerno,PC71,-2.3594772109027907e-16
parentesco_desc__nuera_yerno,PC72,2.1681219684332647e-17
parentesco_desc__nuera_yerno,PC73,2.755433803961083e-16
parentesco_desc__nuera_yerno,PC74,-3.8508349988564007e-16
parentesco_desc__nuera_yerno,PC75,1.1397517562488064e-18
parentesco_desc__nuera_yerno,PC76,-5.344956767395331e-16
parentesco_desc__nuera_yerno,PC77,4.500563478525436e-17
parentesco_desc__padrastro_madrastra,PC1,0.002377998361361079
parentesco_desc__padrastro_madrastra,PC2,0.0009108727390349649
parentesco_desc__padrastro_madrastra,PC3,0.005323164921923239
parentesco_desc__padrastro_madrastra,PC4,0.0025272616753154514
parentesco_desc__padrastro_madrastra,PC5,0.006258130792839113
parentesco_desc__padrastro_madrastra,PC6,-0.0019739074322621328
parentesco_desc__padrastro_madrastra,PC7,0.0049537188609694305
parentesco_desc__padrastro_madrastra,PC8,-0.002754551499228325
