anio,tabla,variable,tipo_documentado,etiqueta_variable,rango,definicion,catalogo_referencia,fuente
2018,hogares,anio_compu,C (2),Año de la última computadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última computadora.,,doc_2018.pdf p.57
2018,hogares,anio_dvd,C (2),Año del último dvd adquirido,"{00,...,16,50,...,99}",(reproductor de discos de video.,,doc_2018.pdf p.54
2018,hogares,anio_ester,C (2),Año del último estéreo adquirido,"{00,...,16,50,...,99}",minicomponente.,,doc_2018.pdf p.53
2018,hogares,anio_estuf,C (2),Año de la última estufa adquirida,"{00,...,16,50,...,99}",eléctrica.,,doc_2018.pdf p.55
2018,hogares,anio_grab,C (2),Año de la última radiograbadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última grabadora.,,doc_2018.pdf p.53
2018,hogares,anio_impre,C (2),Año de la última impresora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última impresora.,,doc_2018.pdf p.57
2018,hogares,anio_juego,C (2),Año del último videojuego adquirido,"{00,...,16,50,...,99}","Año de adquisición del último videojuego. ¿En qué año adquirió su último videojuegos: Wii,",,doc_2018.pdf p.57
2018,hogares,anio_lavad,C (2),Año de la última lavadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última lavadora.,,doc_2018.pdf p.56
2018,hogares,anio_licua,C (2),Año de la última licuadora adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última licuadora.,,doc_2018.pdf p.54
2018,hogares,anio_maqui,C (2),Año de la última máquina de coser adquirida,"{00,...,16,50,...,99}",coser.,,doc_2018.pdf p.56
2018,hogares,anio_micro,C (2),Año del último horno adquirido,"{00,...,16,50,...,99}",microondas.,,doc_2018.pdf p.55
2018,hogares,anio_moto,C (2),Año de la última moto adquirida,"{00,...,16,50,...,99}",motoneta.,,doc_2018.pdf p.51
2018,hogares,anio_otro,C (2),Año del último vehículo adquirido,"{00,...,16,50,...,99}",tipo.,,doc_2018.pdf p.52
2018,hogares,anio_pickup,C (2),Año de la última pickup adquirida,"{00,...,16,50,...,99}",caja.,,doc_2018.pdf p.51
2018,hogares,anio_planc,C (2),Año de la última plancha adquirida,"{00,...,16,50,...,99}",eléctrica.,,doc_2018.pdf p.56
2018,hogares,anio_radio,C (2),Año de la última radio adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última radio.,,doc_2018.pdf p.53
2018,hogares,anio_refri,C (2),Año del último refrigerador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último refrigerador.,,doc_2018.pdf p.55
2018,hogares,anio_tosta,C (2),Año del último tostador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último tostador eléctrico.,,doc_2018.pdf p.55
2018,hogares,anio_trici,C (2),Año del último triciclo adquirido,"{00,...,16,50,...,99}",Año de adquisición del último triciclo. ¿En qué año adquirió su último triciclo de carga,,doc_2018.pdf p.52
2018,hogares,anio_tva,C (2),Año del último televisor analógico adquirido,"{00,...,16,50,...,99}",analógico.,,doc_2018.pdf p.53
2018,hogares,anio_tvd,C (2),Año del último televisor digital adquirido,"{00,...,16,50,...,99}",Año de adquisición del último televisor digital.,,doc_2018.pdf p.54
2018,hogares,anio_van,C (2),Año de la última camioneta adquirida,"{00,...,16,50,...,99}",cerrada o con cabina.,,doc_2018.pdf p.51
2018,hogares,anio_venti,C (2),Año del último ventilador adquirido,"{00,...,16,50,...,99}",Año de adquisición del último ventilador.,,doc_2018.pdf p.56
2018,hogares,anio_video,C (2),Año de la última videocasetera adquirida,"{00,...,16,50,...,99}",Año de adquisición de la última videocasetera.,,doc_2018.pdf p.54
2018,hogares,autocons,C (1),Autoconsumo,"{1,2}","obtuvo de un negocio que es de su propiedad, durante la semana de referencia.",,doc_2018.pdf p.61
2018,hogares,bene_licon,C (1),Beneficiario Liconsa,"{1,2}","Beneficiario en el hogar del Programa de Actualmente, ¿usted o algún integrante del hogar es Abasto Social de Leche (Liconsa).",,doc_2018.pdf p.63
2018,hogares,celular,C (1),Teléfono celular,"{1,2}",móvil aunque sea un solo integrante del hogar.,,doc_2018.pdf p.50
2018,hogares,cond_dicon,C (1),Venta condicionada,"{1,2}",Venta condicionada en tienda Diconsa. ¿Les condicionan la venta de artículos alimentarios,,doc_2018.pdf p.64
2018,hogares,cond_licon,C (1),Otorgamiento condicionado,"{1,2}",Compra condicionada por Liconsa. ¿Les condicionan el otorgamiento de leche Liconsa,,doc_2018.pdf p.63
2018,hogares,conex_inte,C (1),Dispone de conexión a internet,"{1,2}","telefónica, tarjeta prepagada o telecable.",,doc_2018.pdf p.50
2018,hogares,consumo,C (1),Consumo,"{1,2}","el desayuno, la comida o la cena o para la cada ... ¿las realizó en alguno de los días en los que despensa, en alguno de los días de la semana",,doc_2018.pdf p.60
2018,hogares,diconsa,C (1),Tienda Diconsa en la localidad,"{1,...,3}",Tienda de Diconsa en la colonia o localidad.,,doc_2018.pdf p.64
2018,hogares,embarazo_g,C (1),Servicios médicos parto,"{1,2}","profesionales o no, así como los medicamentos recetados, análisis clínicos, etcétera.",,doc_2018.pdf p.62
2018,hogares,er_aparato,C (1),Radio mediante aparato físico,{1},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,er_aplicac,C (1),Radio mediante aplicación,{4},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,er_celular,C (1),Radio mediante teléfono celular,{2},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,er_compu,C (1),Radio mediante computadora,{3},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,er_otro,C (1),Radio por otro medio,{6},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,er_tv,C (1),Radio mediante televisión,{5},Medio por el cual se escucha la radio.,,doc_2018.pdf p.58
2018,hogares,esc_radio,C (1),Escuchan la radio,"{1,2}",En su hogar escuchan la radio.,,doc_2018.pdf p.57
2018,hogares,est_alim,N (9),Estimación de gastos en alimentos,Sección y/o apartado bebidas consumidas dentro y fuera de la casa y,bebidas y tabaco consumidos dentro y fuera de casa.,,doc_2018.pdf p.63
2018,hogares,est_trans,N (9),Estimación en gastos de transporte,Sección y/o apartado Estimación del gasto mensual en transporte público,público.,,doc_2018.pdf p.63
2018,hogares,foliohog,C (1),Identificador del hogar,Sección y/o apartado,5 los hogares adicionales.,,doc_2018.pdf p.44
2018,hogares,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la upm, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2018.pdf p.44
2018,hogares,habito_1,C (1),Cada mes,{1},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2018.pdf p.59
2018,hogares,habito_2,C (1),Cada 15 días,{2},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2018.pdf p.59
2018,hogares,habito_3,C (1),Cada 8 días,{3},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2018.pdf p.59
2018,hogares,habito_4,C (1),Cada tercer día,{4},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2018.pdf p.60
2018,hogares,habito_5,C (1),Diariamente,{5},Frecuencia con la que realiza las compras de ¿Cada cuándo realizan las compras en alimentos y alimentos y bebidas.,,doc_2018.pdf p.60
2018,hogares,habito_6,C (1),Otros,{6},Algún otro intervalo de frecuencia con que haga ¿Cada cuándo realizan las compras en alimentos y las compras.,,doc_2018.pdf p.60
2018,hogares,huesp_come,N (1),Huéspedes que pagan por comer,Sección y/o apartado Sección II,Personas que pagan para comer en el hogar. ¿De esa o esas personas cuántas de ellas también,,doc_2018.pdf p.44
2018,hogares,huespedes,N (1),Huéspedes que pagan por dormir,Sección y/o apartado Sección II,dormir.,,doc_2018.pdf p.44
2018,hogares,lts_licon,C (1),Litros de leche Liconsa,"{1,...,7}",compra a la semana.,,doc_2018.pdf p.64
2018,hogares,negcua,C (1),Negocio del hogar,"{1,2}","negocio ya sea que se de dedique a procesar, propiedad del hogar que se dedique a elaborar, vender o prestar un servicio.",,doc_2018.pdf p.63
2018,hogares,nr_viv,C (2),Número de renglón de vivienda,Sección y/o apartado 1.5 Viviendas y Servicios de Conservación,una cuota por la vivienda como prestación en el Asignar el número de renglón que corresponda trabajo.,,doc_2018.pdf p.60
2018,hogares,num_aspir,N (2),Número de aspiradoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.56
2018,hogares,num_auto,N (2),Número de automóviles del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.50
2018,hogares,num_bici,N (2),Número de bicicletas del hogar,Sección y/o apartado Sección V,medio de transporte en el hogar.,,doc_2018.pdf p.51
2018,hogares,num_canoa,N (2),Número de canoas del hogar,Sección y/o apartado Sección V,vehículos para navegar con los que cuenta el hogar.,,doc_2018.pdf p.52
2018,hogares,num_carret,N (2),Número de carretas del hogar,Sección y/o apartado Sección V,vehículos de tracción animal con los que cuenta el hogar.,,doc_2018.pdf p.52
2018,hogares,num_compu,N (2),Número de computadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.57
2018,hogares,num_dvd,N (2),Número de dvds del hogar,Sección y/o apartado Sección V,discos de video) con los que cuenta el hogar.,,doc_2018.pdf p.54
2018,hogares,num_ester,N (2),Número de estéreos del hogar,Sección y/o apartado Sección V,minicomponentes con los que cuenta el hogar.,,doc_2018.pdf p.52
2018,hogares,num_estuf,N (2),Número de estufas del hogar,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2018.pdf p.55
2018,hogares,num_grab,N (2),Número de radiograbadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.53
2018,hogares,num_impre,N (2),Número de impresoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.57
2018,hogares,num_juego,N (2),Número de videojuegos del hogar,Sección y/o apartado Sección V,otros) con los que cuenta el hogar.,,doc_2018.pdf p.57
2018,hogares,num_lavad,N (2),Número de lavadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.55
2018,hogares,num_licua,N (2),Número de licuadoras del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.54
2018,hogares,num_maqui,N (2),Número de máquinas de coser del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.56
2018,hogares,num_micro,N (2),Número de hornos de microondas del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.55
2018,hogares,num_moto,N (2),Número de motos del hogar,Sección y/o apartado Sección V,que cuenta el hogar.,,doc_2018.pdf p.51
2018,hogares,num_otro,N (2),Número de otros vehículos del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.52
2018,hogares,num_pickup,N (2),Número de pickups del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.51
2018,hogares,num_planc,N (2),Número de planchas del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.56
2018,hogares,num_radio,N (2),Número de radios del hogar,Sección y/o apartado Sección V,Número de radios con las que cuenta el hogar.,,doc_2018.pdf p.53
2018,hogares,num_refri,N (2),Número de refrigeradores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.55
2018,hogares,num_tosta,N (2),Número de tostadores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.54
2018,hogares,num_trab_d,N (1),Número de trabajadores domésticos,Sección y/o apartado Sección II,familiares.,,doc_2018.pdf p.44
2018,hogares,num_trici,N (2),Número de triciclos del hogar,Sección y/o apartado Sección V,de transporte en el hogar.,,doc_2018.pdf p.51
2018,hogares,num_tva,N (2),Número de televisores analógicos del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.53
2018,hogares,num_tvd,N (2),Número de televisores digitales del hogar,Sección y/o apartado Sección V,cuenta el hogar.,,doc_2018.pdf p.53
2018,hogares,num_van,N (2),Número de camionetas del hogar,Sección y/o apartado Sección V,(van o minivan) con las que cuenta el hogar.,,doc_2018.pdf p.50
2018,hogares,num_venti,N (2),Número de ventiladores del hogar,Sección y/o apartado Sección V,hogar.,,doc_2018.pdf p.56
2018,hogares,num_video,N (2),Número de videocaseteras del hogar,Sección y/o apartado Sección V,el hogar.,,doc_2018.pdf p.54
2018,hogares,otro_pago,N (3),Otro monto de gasto,Sección y/o apartado Programas sociales (Liconsa y Diconsa),Otro pago por alimentos en tienda Diconsa. ¿Cuánto paga usted o algún integrante del hogar por,,doc_2018.pdf p.65
2018,hogares,otros_lts,N (2),Otra cantidad de litros,Sección y/o apartado Programas sociales (Liconsa y Diconsa),compra a la semana.,,doc_2018.pdf p.64
2018,hogares,pago_dicon,C (1),Gasto semanal en Diconsa,"{1,...,5,7}",Diconsa.,,doc_2018.pdf p.65
2018,hogares,pagotarjet,C (1),Pagos con tarjetas,"{1,2}",integrante del hogar para la adquisición de tabaco o alimentos y bebidas consumidos,,doc_2018.pdf p.61
2018,hogares,parto_g,C (1),Gasto en Parto,"{1,2}","así como los medicamentos recetados, análisis Durante los meses _______a _________, ¿el hogar clínicos, etcétera.",,doc_2018.pdf p.62
2018,hogares,recib_tvd,C (1),Recibió televisor digital,"{1,2}",Federal.,,doc_2018.pdf p.58
2018,hogares,regalodado,C (1),Regalos a otras personas,"{1,2}",Gasto en regalos a personas ajenas al hogar. ¿Compró algún artículo o pagó algún servicio para,,doc_2018.pdf p.61
2018,hogares,regalos,C (1),Regalos recibidos,"{1,2}","para su consumo final y privado, que fueron recibidos como regalo de personas que",,doc_2018.pdf p.62
2018,hogares,regalotar,C (1),Regalos con tarjeta,"{1,2}",pagado con tarjeta de crédito bancaria o comercial.,,doc_2018.pdf p.61
2018,hogares,remunera,C (1),Remuneraciones,"{1,2}",y servicios de consumo final y privado que reciben los trabajadores subordinados.,,doc_2018.pdf p.62
2018,hogares,tarjeta,C (1),Tarjeta,"{1,2}","monto en dinero (crédito) como una forma de ¿Alguna de las personas que conforman su hogar financiamiento por parte de la institución, que es",,doc_2018.pdf p.60
2018,hogares,telefono,C (1),Línea telefónica fija,"{1,2}",con instalación alámbrica o satelital (antena).,,doc_2018.pdf p.50
2018,hogares,trab_come,N (1),Trabajadores domésticos que comen,Sección y/o apartado Sección II,en este hogar.,,doc_2018.pdf p.44
2018,hogares,transferen,C (1),Transferencias,"{1,2}","puedan disfrutar de ciertos artículos o servicios, esta ayuda consiste en que el organismo absorbe parte o el total del valor del bien o",,doc_2018.pdf p.62
2018,hogares,tsalud1_h,N (2),Horas en llegar al hospital,Sección y/o apartado Sección VI,"transporte que utilizaría, ¿cuánto tiempo cree que hospital en una emergencia.",,doc_2018.pdf p.59
2018,hogares,tsalud1_m,N (2),Minutos en llegar al hospital,Sección y/o apartado Sección VI,hospital en una emergencia.,,doc_2018.pdf p.59
2018,hogares,tv_paga,C (1),Televisión de paga,"{1,2}","televisión por pago, considerando que el servicio está en funcionamiento.",,doc_2018.pdf p.50
2018,ingresos,clave,C (4),Clave de ingreso,Catálogo de ingresos,persona.,catalogo_ingresos,doc_2018.pdf p.113
2018,ingresos,foliohog,C (1),Identificador del hogar,Sección y/o apartado,5 los hogares adicionales.,,doc_2018.pdf p.113
2018,ingresos,folioviv,C (10),Identificador de la vivienda,Sección y/o apartado,"rural, código 6), cuatro dígitos del número consecutivo de la upm, un dígito de la decena de levantamiento y dos dígitos con un número",,doc_2018.pdf p.113
2018,ingresos,ing_1,N (9),Ingresos del primer mes,Sección y/o apartado,Ingreso del primer mes pasado a la entrevista.,,doc_2018.pdf p.115
2018,ingresos,ing_2,N (9),Ingresos del segundo mes,Sección y/o apartado,entrevista.,,doc_2018.pdf p.115
2018,ingresos,ing_3,N (9),Ingresos del tercer mes,Sección y/o apartado,Ingreso del tercer mes pasado a la entrevista.,,doc_2018.pdf p.116
2018,ingresos,ing_4,N (9),Ingresos del cuarto mes,Sección y/o apartado,Ingreso del cuarto mes pasado a la entrevista.,,doc_2018.pdf p.116
2018,ingresos,ing_5,N (9),Ingresos del quinto mes,Sección y/o apartado,Ingreso del quinto mes pasado a la entrevista.,,doc_2018.pdf p.116
2018,ingresos,ing_6,N (9),Ingresos del sexto mes,Sección y/o apartado,Ingreso del sexto mes pasado a la entrevista.,,doc_2018.pdf p.116
2018,ingresos,ing_tri,"N (12,2)",Ingreso trimestral,Sección y/o apartado,decena de levantamiento.,,doc_2018.pdf p.116
2018,ingresos,mes_1,C (2),Primer mes,"{07,...,10}",Primer mes pasado a la entrevista.,,doc_2018.pdf p.113
2018,ingresos,mes_2,C (2),Segundo mes,"{06,...,09}",Segundo mes pasado a la entrevista.,,doc_2018.pdf p.114
